bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
14,14-8a04f62f,VoidMethodCallMutator,SURVIVED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,717,6,0,removed call to org/apache/commons/jxpath/ri/compiler/CoreFunction::assertArgRange,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,ConditionalsBoundaryMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,722,10,1,changed conditional boundary,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,ConditionalsBoundaryMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,722,13,2,changed conditional boundary,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,722,10,1,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,722,13,2,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NullReturnValsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,209,6,1,replaced return value with null for org/apache/commons/jxpath/ri/compiler/CoreFunction::compute,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,146,5,1,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,162,23,5,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,162,27,6,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,185,43,11,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NegateConditionalsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,185,48,12,negated conditional,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,BooleanFalseReturnValsMutator,SURVIVED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,147,9,2,replaced boolean return with false for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeContextDependent,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,BooleanFalseReturnValsMutator,SURVIVED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,153,18,4,replaced boolean return with false for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeContextDependent,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,BooleanTrueReturnValsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,162,34,9,replaced boolean return with true for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeContextDependent,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,BooleanTrueReturnValsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,182,38,10,replaced boolean return with true for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeContextDependent,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,BooleanTrueReturnValsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,185,54,15,replaced boolean return with true for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeContextDependent,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,BooleanTrueReturnValsMutator,NO_COVERAGE,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,188,58,16,replaced boolean return with true for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeContextDependent,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NullReturnValsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,218,11,2,replaced return value with null for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeValue,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NullReturnValsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,220,17,4,replaced return value with null for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeValue,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NullReturnValsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,222,23,6,replaced return value with null for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeValue,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NullReturnValsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,224,29,8,replaced return value with null for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeValue,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
14,14-8a04f62f,NullReturnValsMutator,KILLED,CoreFunction.java,org.apache.commons.jxpath.ri.compiler.CoreFunction,226,35,10,replaced return value with null for org/apache/commons/jxpath/ri/compiler/CoreFunction::computeValue,src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java
