bid,mutK,status,mutOp,lno,debt_time,debt_nc
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-116,non-latent,NEGATE_CONDITIONALS,304,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-85,non-latent,NEGATE_CONDITIONALS,154,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-27,non-latent,VOID_METHOD_CALLS,251,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-161,non-latent,CONDITIONALS_BOUNDARY,378,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-87,non-latent,VOID_METHOD_CALLS,150,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-65,non-latent,VOID_METHOD_CALLS,334,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-26,non-latent,NEGATE_CONDITIONALS,263,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-114,non-latent,MATH,299,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-117,non-latent,VOID_METHOD_CALLS,289,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-110,non-latent,CONDITIONALS_BOUNDARY,290,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-62,non-latent,VOID_METHOD_CALLS,321,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-113,non-latent,MATH,290,3651.1995833333335,2420.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-25,discard,MATH,263,1.3015972222222223,28.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-3,discard,VOID_METHOD_CALLS,87,0.2058333333333333,5.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-64,discard,VOID_METHOD_CALLS,332,1.3015972222222223,28.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-115,discard,MATH,304,1.3015972222222223,28.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-88,discard,VOID_METHOD_CALLS,155,128.1858449074074,270.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-181,discard,VOID_METHOD_CALLS,210,1.3015972222222223,28.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-63,discard,VOID_METHOD_CALLS,330,0.4106597222222222,18.0
1,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-86,discard,NEGATE_CONDITIONALS,160,0.2231481481481481,8.0
2,src.main.java.org.apache.commons.compress.archivers.ar.ArArchiveInputStream-28,non-latent,NEGATE_CONDITIONALS,121,3646.9534027777777,2340.0
2,src.main.java.org.apache.commons.compress.archivers.ar.ArArchiveInputStream-27,non-latent,NEGATE_CONDITIONALS,82,3646.9534027777777,2340.0
2,src.main.java.org.apache.commons.compress.archivers.ar.ArArchiveInputStream-26,latent,MATH,63,1.7345601851851853,40.0
2,src.main.java.org.apache.commons.compress.archivers.ar.ArArchiveInputStream-13,discard,VOID_METHOD_CALLS,143,2503.0427430555555,1442.0
2,src.main.java.org.apache.commons.compress.archivers.ar.ArArchiveInputStream-64,discard,CONDITIONALS_BOUNDARY,176,3215.8677546296294,2124.0
2,src.main.java.org.apache.commons.compress.archivers.ar.ArArchiveInputStream-93,discard,CONDITIONALS_BOUNDARY,169,3419.512789351852,2294.0
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-57,non-latent,MATH,240,3624.388032407408,2210.0
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-42,non-latent,CONDITIONALS_BOUNDARY,159,3624.388032407408,2210.0
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-15,non-latent,VOID_METHOD_CALLS,130,3624.388032407408,2210.0
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-61,latent,VOID_METHOD_CALLS,294,960.3323379629628,478.0
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-56,latent,CONDITIONALS_BOUNDARY,285,960.3323379629628,478.0
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-40,latent,VOID_METHOD_CALLS,117,2985.3647685185183,1807.0
